,Unnamed: 0,Topic,Subject,Question,Answer
285,3407,Actitud,prepared,I once had to go camping it didn't have the right equipment. So I went to the store and bought a new tent and sleeping bag.,"I once had to go camping it didn't have the right equipment. So I went to the store and bought a new tent and sleeping bag.,4|5|5_5|5|5,
hit:558_conv:1117,2,prepared,I once had to go camping it didn't have the right equipment. So I went to the store and bought a new tent and sleeping bag.,64,That sounds like a fun trip. I love camping.,4|5|5_5|5|5,
hit:558_conv:1117,3,prepared,I once had to go camping it didn't have the right equipment. So I went to the store and bought a new tent and sleeping bag.,184,Yep as long as the weather is nice_comma_ it's fun. It's too hot right now though,4|5|5_5|5|5,
hit:558_conv:1117,4,prepared,I once had to go camping it didn't have the right equipment. So I went to the store and bought a new tent and sleeping bag.,64,I'm glad the weather seems to be holding up. I live in Florida and it is always hot.,4|5|5_5|5|5,
hit:559_conv:1119,1,terrified,I was afraid of failing my exams,181,I pray not to be afraid to pass my exams,4|4|4_5|5|5,
hit:559_conv:1119,2,terrified,I was afraid of failing my exams,64,I think you will be fine. Just stay confident!,4|4|4_5|5|5,
hit:559_conv:1119,3,terrified,I was afraid of failing my exams,181,Yes_comma_i will surely do that,4|4|4_5|5|5,
hit:559_conv:1119,4,terrified,I was afraid of failing my exams,64,Please do and you will do great!,4|4|4_5|5|5,
hit:560_conv:1120,1,proud,2,160,I was so mad today.  I was at the mall and someone stole my parking spot!,5|5|5_5|5|5,
hit:560_conv:1120,2,proud,2,182,That is infuriating to hear! People are just so entitled to things these days_comma_ truly no decency. ,5|5|5_5|5|5,
hit:560_conv:1120,3,proud,2,160,I know right.  He just whipped right in my space after I had been waiting patiently for a few minutes.,5|5|5_5|5|5,
hit:560_conv:1120,4,proud,2,182,I hate when that happens. Something that you do but someone else takes credit for. I would've yelled at the person!,5|5|5_5|5|5,
hit:560_conv:1121,1,furious,Last week I made plans with a friend of mine I had not seen in a long time. But on the morning of the day_comma_ my friend said they couldn't make it! I was so really mad.,182,Last week I made plans with a friend of mine I had not seen in a long time. But on the morning of the day_comma_ my friend said they couldn't make it! I was so really mad.,5|5|5_5|5|5,
hit:560_conv:1121,2,furious,Last week I made plans with a friend of mine I had not seen in a long time. But on the morning of the day_comma_ my friend said they couldn't make it! I was so really mad.,160,I hate when that happens.  It makes you wonder if they are really your friend or not.,5|5|5_5|5|5,
hit:560_conv:1121,3,furious,Last week I made plans with a friend of mine I had not seen in a long time. But on the morning of the day_comma_ my friend said they couldn't make it! I was so really mad.,182,Yea right. I was so upset that I considered ending the friendship with them.,5|5|5_5|5|5,
hit:560_conv:1121,4,furious,Last week I made plans with a friend of mine I had not seen in a long time. But on the morning of the day_comma_ my friend said they couldn't make it! I was so really mad.,160,I know how you feel.  Try not to get too mad_comma_ maybe he had a good reason and didn't want to share it.,5|5|5_5|5|5,
hit:561_conv:1123,1,excited,I love pizza and finally got to go to Chicago to have the real deep dish experience.,167,I love pizza and finally got to go to Chicago to have the real deep dish experience,5|5|5_5|5|5,
hit:561_conv:1123,2,excited,I love pizza and finally got to go to Chicago to have the real deep dish experience.,64,I have never been to Chicago. I heard deep dish pizza is incredible!,5|5|5_5|5|5,
hit:561_conv:1123,3,excited,I love pizza and finally got to go to Chicago to have the real deep dish experience.,167,Yes_comma_ if you ever get the chance it is a great weekend getaway for foodies.,5|5|5_5|5|5,
hit:561_conv:1123,4,excited,I love pizza and finally got to go to Chicago to have the real deep dish experience.,64,That's great to hear_comma_ because I love food and pizza.,5|5|5_5|5|5,
hit:562_conv:1125,1,afraid,when going into the haunted house,185,I feel anxious going to them.,4|5|5_5|5|5,
hit:562_conv:1125,2,afraid,when going into the haunted house,64,I am sorry about that. Where are you going?,4|5|5_5|5|5,
hit:562_conv:1125,3,afraid,when going into the haunted house,185,To halloween horror nights. Have you ever been?,4|5|5_5|5|5,
hit:562_conv:1125,4,afraid,when going into the haunted house,64,I have not! Is that at a theme park?,4|5|5_5|5|5,
hit:562_conv:1125,5,afraid,when going into the haunted house,185,Yes it is at Universal studios in orlando florida,4|5|5_5|5|5,
hit:565_conv:1131,1,excited,On my last birthday I went skydiving. I'm afraid of heights_comma_ but I was still excitied about the prospect.,184,On my last birthday I went skydiving. I'm afraid of heights_comma_ but I was still excitied about the prospect.,3|5|5_5|5|5,
hit:565_conv:1131,2,excited,On my last birthday I went skydiving. I'm afraid of heights_comma_ but I was still excitied about the prospect.,64,Skydiving sounds like a lot of fun. I need to go!,3|5|5_5|5|5,
hit:565_conv:1131,3,excited,On my last birthday I went skydiving. I'm afraid of heights_comma_ but I was still excitied about the prospect.,184,It's really great_comma_ biggest thrill of my life.,3|5|5_5|5|5,
hit:565_conv:1131,4,excited,On my last birthday I went skydiving. I'm afraid of heights_comma_ but I was still excitied about the prospect.,64,I want to go so bad. People that are afraid of heights are missing out!,3|5|5_5|5|5,
hit:566_conv:1133,1,caring,My three year old had the flu. I gave them a bath_comma_ fed them some soup and fruit_comma_ gave them a cup of milk followed by some medicine and tucked them into bed. It felt nice taking care of my baby.,152,I had to take care of my 3 year old_comma_ he had the flu. I fed him some healthy food_comma_ gave him a warm bath and tucked him in to bed with fresh clean jammies. It was sweet.,5|5|5_5|5|5,
hit:566_conv:1133,2,caring,My three year old had the flu. I gave them a bath_comma_ fed them some soup and fruit_comma_ gave them a cup of milk followed by some medicine and tucked them into bed. It felt nice taking care of my baby.,178,wow. what an experience. He must have felt loved from the care you gave him,5|5|5_5|5|5,
hit:566_conv:1133,3,caring,My three year old had the flu. I gave them a bath_comma_ fed them some soup and fruit_comma_ gave them a cup of milk followed by some medicine and tucked them into bed. It felt nice taking care of my baby.,152,I sure hope so! He was really fussy while he was sick_comma_ I felt bad.,5|5|5_5|5|5,
hit:566_conv:1133,4,caring,My three year old had the flu. I gave them a bath_comma_ fed them some soup and fruit_comma_ gave them a cup of milk followed by some medicine and tucked them into bed. It felt nice taking care of my baby.,178,sorry about that. I hope he is doing well now,5|5|5_5|5|5,
hit:567_conv:1135,1,afraid,I was so terrified last night,181,I had terrifying dreams,4|4|4_5|5|5,
hit:567_conv:1135,2,afraid,I was so terrified last night,158,Don't we all,4|4|4_5|5|5,
hit:567_conv:1135,3,afraid,I was so terrified last night,181,It happens at times,4|4|4_5|5|5,
hit:567_conv:1135,4,afraid,I was so terrified last night,158,A lot of times I wake up and am relieved it was only a dream.,4|4|4_5|5|5,
hit:568_conv:1136,1,afraid,I was shot at on the fourth of july one year.,174,A few years ago I saw my life flash before my eyes.,5|5|5_5|5|5,
hit:568_conv:1136,2,afraid,I was shot at on the fourth of july one year.,185,oh wow what happened?,5|5|5_5|5|5,
hit:568_conv:1136,3,afraid,I was shot at on the fourth of july one year.,174,My friends and I were sitting at one of our houses. All of a sudden gunshots start reigning throughout the neighborhood.,5|5|5_5|5|5,
hit:568_conv:1136,4,afraid,I was shot at on the fourth of july one year.,185,that is crazy_comma_ did you call the cops?,5|5|5_5|5|5,
hit:568_conv:1136,5,afraid,I was shot at on the fourth of july one year.,174,Yes_comma_ but it took us a few minutes to do so because we were so shocked.,5|5|5_5|5|5,
hit:568_conv:1137,1,trusting,when I left my friend cut my hair,185,I let my friend cut my hair_comma_ with no training,5|5|5_5|5|5,
hit:568_conv:1137,2,trusting,when I left my friend cut my hair,174,How did that wind up going for you?,5|5|5_5|5|5,
hit:568_conv:1137,3,trusting,when I left my friend cut my hair,185,not to well i ended up cutting the rest myself to make the haircut better,5|5|5_5|5|5,
hit:568_conv:1137,4,trusting,when I left my friend cut my hair,174,Oh my gosh_comma_ that is terrible! I hope you were able to salvage it.,5|5|5_5|5|5,
hit:569_conv:1139,1,lonely,I live by myself and I get so bored.  I feel so depressed.,160,I live by myself and I get so bored. I feel so depressed.,5|5|5_5|5|5,
hit:569_conv:1139,2,lonely,I live by myself and I get so bored.  I feel so depressed.,108,I'm sorry to hear that it bothers you in a negative way. I love being alone_comma_ I'm an introvert.,5|5|5_5|5|5,
hit:569_conv:1139,3,lonely,I live by myself and I get so bored.  I feel so depressed.,160,Lucky you.  I am very social so it is hard for me sometimes.  Hopefully I won't have to deal with it forever.,5|5|5_5|5|5,
hit:569_conv:1139,4,lonely,I live by myself and I get so bored.  I feel so depressed.,108,No_comma_ you won't.Enjoy your peace while you have it. You can always go out or join an interest group.,5|5|5_5|5|5,
hit:570_conv:1140,1,furious,I had some special flowers growing for 3 years and a new landscaper destroyed them all.,180,I grew these beautiful flowers in my garden and I had them for three years tending to them carefully. Can you believe our new landscaper mowed them over with his lawn mower.,5|5|5_5|4|5,
hit:570_conv:1140,2,furious,I had some special flowers growing for 3 years and a new landscaper destroyed them all.,184,Oh no_comma_ that's terrible! You should fire that landscaper and plant new flowers.,5|5|5_5|4|5,
hit:570_conv:1140,3,furious,I had some special flowers growing for 3 years and a new landscaper destroyed them all.,180,That is exactly how I felt. It took me so much time to get them exactly the way I wanted them.,5|5|5_5|4|5,
hit:570_conv:1140,4,furious,I had some special flowers growing for 3 years and a new landscaper destroyed them all.,184,Well you can always get more flowers_comma_ so it'll be okay!,5|5|5_5|4|5,
hit:570_conv:1140,5,furious,I had some special flowers growing for 3 years and a new landscaper destroyed them all.,180,You are so kind_comma_ but it is just not the same_comma_ and I think if this was to happen again I will pull what is remaining of my hair out.,5|5|5_5|4|5,
hit:570_conv:1141,1,lonely,I've been doing work in a remote location and I haven't seen my friends or family for weeks.,184,I've been doing work in a remote location and I haven't seen my friends or family for weeks.,5|4|5_5|5|5,
hit:570_conv:1141,2,lonely,I've been doing work in a remote location and I haven't seen my friends or family for weeks.,180,Oh my_comma_ that must be very lonely. Don't you get home sick?,5|4|5_5|5|5,
hit:570_conv:1141,3,lonely,I've been doing work in a remote location and I haven't seen my friends or family for weeks.,184,I do_comma_ but the pay is good and I need the money.,5|4|5_5|5|5,
hit:570_conv:1141,4,lonely,I've been doing work in a remote location and I haven't seen my friends or family for weeks.,180,I totally understand_comma_ and I know you must feel sad sometimes. Would you get to see them soon?,5|4|5_5|5|5,
hit:571_conv:1142,1,proud,I was very happy when I finished college.,185,I studied college at university of south Florida.  I was very happy when I graduated.,5|5|5_4|4|4,
hit:571_conv:1142,2,proud,I was very happy when I finished college.,181,Oh_comma_congrats!thats great,5|5|5_4|4|4,
hit:571_conv:1142,3,proud,I was very happy when I finished college.,185,thank you are you in college?,5|5|5_4|4|4,
hit:571_conv:1142,4,proud,I was very happy when I finished college.,181,Not yet_comma_about to,5|5|5_4|4|4,
hit:571_conv:1143,1,faithful,I trust people a lot,181,My trust for people has no limit,4|4|4_5|5|5,
hit:571_conv:1143,2,faithful,I trust people a lot,185,that is good right? that means you give everyone a chance?,4|4|4_5|5|5,
hit:571_conv:1143,3,faithful,I trust people a lot,181,Yes_comma_and am being appreciated for that,4|4|4_5|5|5,
hit:571_conv:1143,4,faithful,I trust people a lot,185,that is good the world needs more people like you,4|4|4_5|5|5,
hit:572_conv:1145,1,confident,I throw boomerangs at the beach and I'm the only one I have ever seen do that.,186,I throw boomerangs at the beach and I'm the only one I have ever seen do that.,1|1|1_5|5|5,
hit:572_conv:1145,2,confident,I throw boomerangs at the beach and I'm the only one I have ever seen do that.,178,what was the reaction of the people around you,1|1|1_5|5|5,
hit:572_conv:1145,3,confident,I throw boomerangs at the beach and I'm the only one I have ever seen do that.,186,Amazement! I throw them over the water and when they come back_comma_ it draws a crowd. I've met a lot of tourist that way.,1|1|1_5|5|5,
hit:572_conv:1145,4,confident,I throw boomerangs at the beach and I'm the only one I have ever seen do that.,178,wow_comma_ thats interesting. boomerangs are easy to throw though. everyone should be doing it,1|1|1_5|5|5,
hit:572_conv:1145,5,confident,I throw boomerangs at the beach and I'm the only one I have ever seen do that.,186,You're the first to say that. Most people can't throw them and when I try to teach them_comma_ I usually loose one to the sea!,1|1|1_5|5|5,
hit:573_conv:1147,1,angry,I remember the time when I was madly raging_comma_ that I smash a 40oz beer on the street floor scattering all glass pieces over. That was after I lost $500 in gambling. ,187,I remember the particular time when I was a madly raging_comma_ that I smashed a 40oz beer on the street floor scattering all glass pieces over. ,2|3|4_5|5|5,
hit:573_conv:1147,2,angry,I remember the time when I was madly raging_comma_ that I smash a 40oz beer on the street floor scattering all glass pieces over. That was after I lost $500 in gambling. ,158,I bet you wore shoes on the street for a while.,2|3|4_5|5|5,
hit:573_conv:1147,3,angry,I remember the time when I was madly raging_comma_ that I smash a 40oz beer on the street floor scattering all glass pieces over. That was after I lost $500 in gambling. ,187,Aye. I did it because I lost a $500 bet. ,2|3|4_5|5|5,
hit:573_conv:1147,4,angry,I remember the time when I was madly raging_comma_ that I smash a 40oz beer on the street floor scattering all glass pieces over. That was after I lost $500 in gambling. ,158,That's too bad.,2|3|4_5|5|5,
hit:574_conv:1148,1,joyful,I am elated!  I got the job of my dreams today!,160,I am so elated!  I got the job of my dreams today!,5|5|5_4|5|5,
hit:574_conv:1148,2,joyful,I am elated!  I got the job of my dreams today!,184,That sounds fun. What kind of job is it?,5|5|5_4|5|5,
hit:574_conv:1148,3,joyful,I am elated!  I got the job of my dreams today!,160,Its a teaching job at a high school.,5|5|5_4|5|5,
hit:574_conv:1148,4,joyful,I am elated!  I got the job of my dreams today!,184,Oh that's fun_comma_ teachers are some of the most underpaid people in the world.,5|5|5_4|5|5,
hit:574_conv:1149,1,guilty,When I was 9 years old I once stole my friends baseball cards and I still to this day feel bad about it.,184,When I was 9 years old I once stole my friends baseball cards and I still to this day feel bad about it.,4|5|5_5|5|5,
hit:574_conv:1149,2,guilty,When I was 9 years old I once stole my friends baseball cards and I still to this day feel bad about it.,160,Oh my!  I hope you learned your lesson and never stole from a friend again.,4|5|5_5|5|5,
hit:574_conv:1149,3,guilty,When I was 9 years old I once stole my friends baseball cards and I still to this day feel bad about it.,184,I sure haven't_comma_ I was just a silly kid_comma_ but for some reason it's always stuck with me.,4|5|5_5|5|5,
hit:574_conv:1149,4,guilty,When I was 9 years old I once stole my friends baseball cards and I still to this day feel bad about it.,160,I can imagine.  I hope you gave them back!,4|5|5_5|5|5,
hit:575_conv:1151,1,afraid,Someone tried to break into my house. I had to take my kids into our bedroom and call 911 while my husband stood at the door with some pepper spray and a knife. ,152,Someone was trying to break into my door one night. I had to sit with my kids in their bedroom_comma_ calling 911 while my husband guarded the door with a knife and pepper spray.,5|5|5_5|5|5,
hit:575_conv:1151,2,afraid,Someone tried to break into my house. I had to take my kids into our bedroom and call 911 while my husband stood at the door with some pepper spray and a knife. ,6,What?that is so scary/ What happened after that?,5|5|5_5|5|5,
hit:575_conv:1151,3,afraid,Someone tried to break into my house. I had to take my kids into our bedroom and call 911 while my husband stood at the door with some pepper spray and a knife. ,152,Well_comma_ the police showed up but the guy fled. Our door was all scratched up and looked like he had been kicking it too. It makes me anxious thinking whoever it is could be anywhere in our small town.,5|5|5_5|5|5,
hit:575_conv:1151,4,afraid,Someone tried to break into my house. I had to take my kids into our bedroom and call 911 while my husband stood at the door with some pepper spray and a knife. ,6,Sorry about that_comma_you might think of moving to somewhere more safe.,5|5|5_5|5|5,
hit:577_conv:1154,1,furious, A driver brushed my car with his car and did not stop to apologize and fix my car,166,How can someone brush your car without waiting to appologize,4|3|3_5|5|5,
hit:577_conv:1154,2,furious, A driver brushed my car with his car and did not stop to apologize and fix my car,178,ooh_comma_  sorry about that. That is so rude,4|3|3_5|5|5,
hit:577_conv:1154,3,furious, A driver brushed my car with his car and did not stop to apologize and fix my car,166,i wish i can locate him and make him pay for what he did. but i will prefer to brush his face with a punch ,4|3|3_5|5|5,
hit:577_conv:1154,4,furious, A driver brushed my car with his car and did not stop to apologize and fix my car,178,Please do not do that. just forgive him and hope that it does not happen again,4|3|3_5|5|5,
hit:578_conv:1156,1,surprised,For my 30th birthday my friends threw me an unexpected party that was a lot of fun.,184,For my 30th birthday my friends threw me an unexpected party that was a lot of fun."
286,260,Actitud,proud,Finally got some yard work done _comma_ Love the smell of fresh cut grass.,I like getting things done in the yard_comma_but I feel so dirty afterwards.
287,1,Árbol,Definición de árbol,What is the definition of arbol?,In this article we will talk about the different types of data structures and how they can be used in the web.
288,35433,Actitud,faithful,One day my neighbor helped me in a risky situation. So I'm loyal to their family always.,Yeah_comma_ They helped me in the risky situation when I was alone.
289,18510,Actitud,joyful,My company will give us a bonus because the quarter was good. I am happy.,I just went on a vaction with my kids. Its was so relaxing. Have fun
290,16,Algoritmo,Ejemplo de algoritmo de recomendación,What is one way to get people to like your content?,"In the world of social media, recommendation algorithms are not the only way to get people to like your content."
291,20679,Actitud,joyful,I won a year of unlimited pizza. I'm so psyched.,It will save you a lot of money too
292,63372,Actitud,trusting,The first time I went on a motorcycle_comma_ I was scared. But I knew my husband wouldn't do anything to hurt me. I trusted him with my life.,It must be nice to have that kind of trust for someone_comma_ and motorcycles can be fun!
293,1,Ciencia de datos,Definición de ciencia de datos,What is the term for data science?,Data science is a branch of science that uses data to solve problems.
294,28250,Actitud,joyful,Going to disney world in december!,Oh that's exciting! Have you gone before?
295,36506,Actitud,prepared,I went into that interviewing knowing i could answer any question they threw at me,yea im sure i'll get the job
296,1,Árbol de decisión,Definición de árbol de decisión,What is the name of the prediction model used in artificial intelligence?,"A decision tree is a prediction model used in many fields including artificial intelligence, economics and computer science."
297,28072,Actitud,excited,I was so thrilled to get concert tickets for a surprise show. It will be so fun!,The Strokes are playing this show on the fly in a month. It's so cool!
298,63706,Actitud,hopeful,I'm trying to save up money to buy a home by next year. If all goes well It can happen.,I am so excited. I'm thinking of all the things I want to do to it and I don't even know what it looks like yet.
299,5,Algoritmo,Características de los algoritmos,What is the idea of an algorithm?,The idea of an algorithm is to create a set of rules that can be used to solve problems.
300,2,Prolog,Definición de Prolog,What is the name of the project that has been awarded the European Research Award?,"The PROLOG project has been awarded the European Union's prestigious R&D award, the European Research Award (Eredo), for its contribution to artificial intelligence."
301,1,Reglas de asociación,Definición de reglas de asociación,What is the definition of a grouping rule?,The association rule is a set of rules that govern the way items are grouped and stored.
302,3,Blockchain,Definición de blockchain,What is the blockchain definition?,The Blockchain Foundation is a non-profit organization to promote the use of blockchain technology.
303,1,Bot,Definición de bot,What is a bot definition?,A bot is a computer program that does the same thing over and over.
304,2,Metadatos,Definición de metadatos,What is the definition of metadata?,Metadata is a collection of information that accompanies data.
305,2,Variables dummy,Definición de variables dummy,What is the term for variables dummy?,"The effect of a dummy variable on the outcome of a study is discussed in the paper ""Effects of a dummy variable on a study"" by the researchers at the University of Oxford."
306,71584,Actitud,excited,My spouse bought me a diamond necklace for my birthday.,Yes I was_comma_ I felt love and appreciated. 
307,0,Blockchain,Blockchain example,What type of technology is expected to be the global market's fastest growing segment?,The telecommunications industry is expected to grow at the fastest rate in the global blockchain market.
308,1777,Actitud,excited,I felt this way when my father bought me a Super Nintendo for  my 9th birthday. We were very poor so it was unexpected!,You still remember what you got for it?  It must have been memorable!  What was it?
309,0,Sobreajuste,Definición de sobreajuste,What does overfitting mean?,The term 'overfitting' is a common term in machine learning. It means that the model is too complex for humans to understand.
310,4448,Actitud,joyful,i am so happy that i am going to be a grandma,Yep. Happy and healthy is a blessing
311,38260,Actitud,faithful,I had a girl try to hook up with me_comma_ but i didnt do anything because I love my wife.,This attractive girl at the bar was trying to get me to go home with her the other night
312,19807,Actitud,faithful,I was married to my wife for thirty years_comma_ and even though she has passed I can't bring myself to date anyone else.,Well_comma_ if that's how you feel then maybe it is best if you stay in the dugout and don't play the field. No shame in that.
313,27818,Actitud,hopeful,Nephew plays football.  I hope he does great this year!,Yeah this is true!  I'll definitely take your advice! Thank you so much!
314,22137,Actitud,excited,I can't wait until Halloween. I love scaring the little kids who come to my house_comma_ muhahah!,Ha! I've always loved the more festive Dia de los Muertos approach to the day rather than scare or gore! What's your favorite Halloween film?
315,25102,Actitud,proud,I watched two of my daughters as they graduated from high school.,Oh_comma_ that's wonderful!  Tell them congratulations for me! You must be bursting with pride!  
316,2,Metaverso,Definición de metaverso,What is the definition of a metaverse?,The idea of a metaverse is a new way of exploring the universe.
317,18011,Actitud,prepared,I think I got everything I need for my job interview tomorrow. I got my fancy clothes and answers prepared for common questions they usually throw at u.,I think I got everything I need for my job interview tomorrow. I got my fancy clothes and answers prepared for common questions they usually throw at u.
318,13350,Actitud,hopeful,that i will find a better job ,I am staying very positive that this year even if it is coming close to an end I will find a better job! 
319,5983,Actitud,joyful,I recently received my teaching certificate,thats so awesome good for you 
320,41471,Actitud,confident,I had to take my final exam for a class last semester. I studied really hard for this exam. I went in sure that I was going to do great on it. I ended up getting the highest score in my class!,hard work pays off 
321,0,Smart data,Definición de smart data,What is a smart data definition?,Smart data is a technology that makes information more useful by using information.
322,2,Unidad de Procesamiento Gráfico (GPU),Definición de Unidad de Procesamiento Gráfico (GPU),What is a computer graphics processing unit?,A graphics processing unit (GPU) is a special part of a computer. It is used to make graphics.
323,2,Internet de las Cosas (IoT),Características de Internet de las Cosas (IoT),What is the term for the use of sensors and actuators in the home?,The use of sensors and actuators in the home is increasing.
324,37995,Actitud,faithful,I have been with my car insurance company for 30 years.,I have been with my car insurance company for 30 years.
325,12230,Actitud,prepared,I am all packed for my vacation.  I don't believe I have forgotten anything for the trip but you never know.,I'm leaving for my vacation soon.  I have everything all packed and ready to go.
326,10,Algoritmo,Clasificación de los algoritmos,What information is classified by?,"In this paper, the data will be classified according to the following criteria."
327,42686,Actitud,trusting,My daughter has grown up so much. She is finally able tobabysit her younger siblings,my daughter has matured so well
328,19561,Actitud,confident,I have my physics test tomorrow that I have been studying 10 days for_comma_ Never felt so ready in my life.,I have a physics test tomorrow. I think I can say that after 10 days of nonstop studying and copious amounts of adderall_comma_ I am finally ready.
329,1,Unidad de Procesamiento Gráfico (GPU),Definición de Unidad de Procesamiento Gráfico (GPU),What is the term for a graphics processing unit?,"GPU- accelerated computing is the use of a graphics processing unit (GPU) in conjunction with a CPU to accelerate the performance of deep learning, analytics and engineering applications."
330,47479,Actitud,proud,My brother is getting married. I am so happy for him,I am not_comma_ I did not want to jinx it
331,15667,Actitud,excited,I am going to meet up with a special friend I haven't seen for  years,That's pretty cool. I don't see my friends much since I moved.
332,6238,Actitud,confident,I started my driving class last week. I'll finish the class within a month and drive the car without any help of others.,Are you going to buy a car?
333,4107,Actitud,excited,I have plans so go to the beach with my wife for a week next month.,I have plans so go to the beach with my wife for a week next month
334,11852,Actitud,hopeful,I recently applied for a job at a new company. Getting this job would but such a step up for me and my family. It would really be great if I got it.,Well I hope you get it. Good luck!
335,16,Algoritmo,Ejemplo de algoritmo de recomendación,What can you do to make people like your content?,"In the social media world, algorithms are not the only way to get people to like your content."
336,69903,Actitud,proud,my daughter passed her drivers test on the first try,really scary.
337,52608,Actitud,hopeful,I'll be getting a raise in February.,It'll be around 25%.
338,2,Ciencia de datos,Definición de ciencia de datos,What is the topic of the PhD program at the University of Bristol?,The University of Bristol is offering a PhD in data science.
339,2,Árbol de decisión,Definición de árbol de decisión,What is the tree's name?,The tree is an important part of learning though.
340,13,Algoritmo,Partes del algoritmo,What is the function of an algorithm?,An algorithm is a kind of computer program. It uses instructions to solve problems.
341,69903,Actitud,proud,my daughter passed her drivers test on the first try,really scary.
342,1,Árbol de Merkle,Definición de árbol de Merkle,What is the definition of a Merkle hash tree?,"A Merkle hash tree is a tree of data structures, binary or otherwise, with the labels or values of its child nodes."
343,0,Unidad de Procesamiento Gráfico (GPU),Definición de Unidad de Procesamiento Gráfico (GPU),What is the name of the computer chip that is used for computing?,The GPU is a type of computer chip that is used for computing.
344,1,Realidad aumentada,Definición de realidad aumentada,What is the definition of augmented reality?,"The BBC's technology correspondent, Chris McGrath, explains how augmented reality can be used to enhance our daily lives."
345,3,Árbol,Definición de árbol,What is a tree definition?,"In computer science, a tree is a structure of data."
346,2220,Actitud,excited,I'm going to a drink and paint party tomorrow. It should be pretty fun!,My friend is having a drink and paint party. I've only been to one before but it was pretty fun. I can't wait.
347,2,Modelo,Definición de modelo,What is a model definition?,This paper shows how to train an artificial intelligence model to predict what will happen in the future.
348,52822,Actitud,proud,My daughter win a medal for dancing in a competition. I glad to see her as a dancer.,I'm impressed_comma_ where did she win the medal?
349,49643,Actitud,prepared,I have been training for months for the race.,I'm sure all the work will be worth it in the end!
350,46864,Actitud,confident,For some reason if I get a good pump at the gym early in the morning_comma_ I feel like I can tackle any task on my to-do list for the day.,That's awesome. do you usually exercise in the mornings?
351,22137,Actitud,excited,I can't wait until Halloween. I love scaring the little kids who come to my house_comma_ muhahah!,Ha! I've always loved the more festive Dia de los Muertos approach to the day rather than scare or gore! What's your favorite Halloween film?
352,1,Aprendizaje por refuerzo,Ejemplos de aprendizaje por refuerzo,What is the name of the tool that is used to learn how to use a website?,This is a very useful tool for learning how to use a website.
353,76211,Actitud,excited,I've never had a lust for life like I do these days.  I literally wake up every day stoked that I'm living my dreams and can't wait to see how much money I can make,Yes you have no idea...still grinding it out everyday but it's totally worth it
354,2,Algoritmo,Definición de agente inteligente,What is the algorithm's name?,An algorithm is a set of instructions. They are used to solve problems.
355,39537,Actitud,excited,I am so full of anticipation!  School starts on Monday!,that's a long time. You should be used to it
356,1,Internet de las Cosas (IoT),Características de Internet de las Cosas (IoT),What exactly is the Internet of Things?,The Internet of Things (IoT) is an important technology in technology.
357,41778,Actitud,faithful,I feel very committed to my work. No matter how I feel_comma_ I have to press on and complete it. It's been a rough week and my will power is very strong to still work through all this,yes. It's been a rough week and my will power is very strong to still work through all this
358,1,Metaverso,Definición de metaverso,What does Richard Black explain about the metaverse?,"The BBC's technology correspondent, Richard Black, explains the meaning of the metaverse."
359,0,Árbol,Definición de árbol,What is the definition of a directory tree?,"A directory tree is a collection of data structures, usually consisting of a row of characters, which are arranged in a hierarchy."
360,2,Smart data,Definición de smart data,What is the term used to describe data that is not yet ready for use but can be used?,"The term ""smart data"" is used for data that is ready to be used, but does not yet need to be used."
361,60447,Actitud,hopeful,I just applied for a new job.  After the interview_comma_ I'm very optimistic that I will get the position,I do!  I'm feeling very optimistic about it
362,28292,Actitud,faithful,Getting married this fall,It's lovely. Be a happy couple. live long together!
363,2,Tabla Hash,Definición de tabla hash,What is the definition of tabla hash?,The hash table is a very useful tool for searching for data.
364,16148,Actitud,excited,I will finally be getting a new phone soon_comma_ and I can't wait because my old one is almost dead.,I have a lot of anticipation in me right now. I will finally be able to get a new phone after all these years.
365,28817,Actitud,trusting,I like my new manager. He is so kind and a good listener. I feel that I can trust him with any issue that I have.,I hate that too. Most of the managers are like that. They never listen and they can be rude.
366,2,Xenobot,Definición de xenobot,What is the definition of xenobot?,"Meet the Xenobots, the latest in a long line of living robots."
367,69586,Actitud,faithful,When the guy I'm now married to and I met for the first time I was actually dating someone else. I thought that my now husband would just be a really good friend to me. I stayed with my ex-boyfriend for a while after_comma_ and even when I knew I wanted to date my now husband I never did anything to betray my ex.,Well that's good. Sounds like it all worked out pretty well.
368,42373,Actitud,joyful,I'm very proud of my daughters.,I am very proud of my daughters.
369,2,Subajuste,Definición de subajuste,What is the definition of a subajustment?,The failure of a system to work properly is called underfitting.
370,0,Máquina de Turing,Definición de máquina de Turing,What is the name of the machine that is the most important in computer science?,The Turing machine and the complexity of its solutions are two of the most important topics in computer science.
371,1,Subajuste,Causa de subajuste,What is the name of the condition that a 3D printer must be maintained?,We have been using a 3D printer for many years and have been finding that it is a very expensive machine to maintain.
372,12020,Actitud,prepared,When I went into labor with my son_comma_ it was quite the ordeal. He was coming way too early and we had to rush to get him out. Thankfully_comma_ I had everything already packed beforehand!,Is he healthy?
373,26174,Actitud,excited,Just got a house for 10k. It's really broken down_comma_ but I hope it'll be nice after we fix it up.,thats cool.  i hope it works out for you
374,11,Algoritmo,Input del algoritmo,What is the name of the command that specifies the steps to be taken when a given command is executed?,The following example shows how to use the following commands to specify the steps to be taken when a given command is executed.
