,Unnamed: 0,Topic,Subject,Question,Answer
291,47358,Actitud,prepared,im ready for next week!,what's happening next week?
292,11281,Actitud,proud,I was happy when my brother graduated college. I was just happy for him,I was happy when my brother finished college. He really did deserve it
293,56599,Actitud,faithful,I was invited to church this last weekend. I went and felt very optimistic in the church.,I went to church with a friend recently.
294,39018,Actitud,prepared,I am having some financial issues. I am selling almost everything before the bailiff come.,I am having some financial issues. I am selling almost everything before the bailiff come.
295,26174,Actitud,excited,Just got a house for 10k. It's really broken down_comma_ but I hope it'll be nice after we fix it up.,thats cool.  i hope it works out for you
296,65309,Actitud,trusting,My partner and I both work 24-hour shifts and tend to alternate shifts (I'll be at home hwen she's at work and she'll be at home when I'm at work). This can lead to some insecurities sometimes because not only are we away from each other alot_comma_ but we have a lot of time by ourselves where anyone could come over if they want to. I feel so lucky knowing that my wife has my best interest in mind. ,Ahh! We both enjoy it. Thanks for the thank you_comma_ though! :) 
297,67492,Actitud,prepared,We went through hurricane irma last year. We got everything we needed and put metal shutter on all the windows and decided to stay. , i must have been terrifying_comma_ I am glad you both made it through it
298,2,Autoencoder,Definición de autoencoder,What is the name of the autoencoder developed by the University of Cambridge?,The University of Cambridge has developed an autoencoder for the Cambridge University Press.
299,1,Computación Ecológica,Definición de computación Ecológica,What is the name of the initiative that promotes the use of green computing?,The World Green Computing Council (WGC) has launched a new initiative to promote the use of green computing in the world.
300,9041,Actitud,excited,My brother and a bunch of our friends planned to go to a 15-person cottage in July. I could not wait for all the fun and games we would experience!,It's very close to a lake_comma_ it probably takes a two minute hike down through a patch of trees and tall grass to get there.
301,46413,Actitud,prepared,when I had my test to get a new certification at work_comma_ I felt great about it because I had workd really hard and studied.,I had my test for a new certification at work.  I really wasn't that nervous for it though.
302,72622,Actitud,hopeful,Getting a colonoscopy done.  I hope it turns out okay,My appointment is coming up
303,76211,Actitud,excited,I've never had a lust for life like I do these days.  I literally wake up every day stoked that I'm living my dreams and can't wait to see how much money I can make,Yes you have no idea...still grinding it out everyday but it's totally worth it
304,39537,Actitud,excited,I am so full of anticipation!  School starts on Monday!,that's a long time. You should be used to it
305,50022,Actitud,hopeful,I'm meeting a girl for a date at the zoo this afternoon.,What's your favorite exhibit at the zoo?
306,10618,Actitud,confident,I interviewed for a job.  I know I gave great answers to their questions and walked away feeling like I had the job.,I interviewed for a job.  I know I gave great answers to their questions and walked away feeling like the job was mine.
307,3838,Actitud,trusting,When I was a little kid I used to put my faith in everybody.  I learned later on_comma_ as I matured that you can't rely on other people too much because only you know what is best for you in life while everyone else will try to use you if they see you doing too well in life,I understand. Do you like Tony Montana in the movie Scarface?
308,2,Prolog,Definición de Prolog,What is the name of the project that has been awarded the European Research Award?,"The PROLOG project has been awarded the European Union's prestigious R&D award, the European Research Award (Eredo), for its contribution to artificial intelligence."
309,3141,Actitud,joyful,When my first child was born I have never experienced so much happiness in my life.,Thank you! It is hard at times tho when getting little sleep.
310,4134,Actitud,confident,I'm about to ask someone that I like out on a date. I'm pretty confident that she will say yes.,So there's a girl that I've been talking to lately... I'm thinking about asking her out.
311,47804,Actitud,prepared,Last week when I was coming back to my home_comma_ a man approached me. But_comma_ I had a gun. I felt I was ready.,I had a gun. I felt I was ready. If anything would have happened_comma_ I could have used it.
312,11593,Actitud,trusting,I have faith that I will get pregnant soon. Why is it so hard? Isn't that what a women's body is built to do?,Yeah_comma_ more people are having these issues these days. I think it may be true that someone may be poisoning us through the water and food or something! It is a scary world!
313,41360,Actitud,faithful,I was on a business trip last week spending some time at a local bar. There was a girl who was being flirty with me. I had to tell her that I was married and I couldn't play with her.,Last week on a business trip I spent some time at the bar. There was this girl who was really flirty with me. I had to tell her that I couldn't play with her because I was married.
314,51512,Actitud,proud,I was held my head high when my mother received her Master's Degree after getting a GED after high school.,Yes_comma_ it is great! Even better she just received her Master's Degree at the tender age of 50!
315,1164,Actitud,confident,We recently went on vacation with some friends to Disney world.  They had never been before and we are annual passholders so we have been several times over the last year.,We had a really good time on our vacation a couple of weeks ago.
316,65309,Actitud,trusting,My partner and I both work 24-hour shifts and tend to alternate shifts (I'll be at home hwen she's at work and she'll be at home when I'm at work). This can lead to some insecurities sometimes because not only are we away from each other alot_comma_ but we have a lot of time by ourselves where anyone could come over if they want to. I feel so lucky knowing that my wife has my best interest in mind. ,Ahh! We both enjoy it. Thanks for the thank you_comma_ though! :) 
317,21771,Actitud,confident,i went in knowing i was going to do great on that test,Awesome! So happy for you my friend
318,39018,Actitud,prepared,I am having some financial issues. I am selling almost everything before the bailiff come.,I am having some financial issues. I am selling almost everything before the bailiff come.
319,20679,Actitud,joyful,I won a year of unlimited pizza. I'm so psyched.,It will save you a lot of money too
320,0,Blockchain,Blockchain example,What type of technology is expected to be the fastest growing segment of the global market?,The telecommunications sector is expected to be one of the fastest growing segments in the global blockchain market.
321,8804,Actitud,trusting,My nephew is learning how to drive and asked to use my car to take the driving test this weekend. ,Yeah. I feel he wont let me down. 
322,12020,Actitud,prepared,When I went into labor with my son_comma_ it was quite the ordeal. He was coming way too early and we had to rush to get him out. Thankfully_comma_ I had everything already packed beforehand!,Is he healthy?
323,4,Algoritmo,Características de los algoritmos,What is a computer program that uses instructions or rules to solve problems?,An algorithm is a computer program that uses instructions or rules to solve problems.
324,3407,Actitud,prepared,I once had to go camping it didn't have the right equipment. So I went to the store and bought a new tent and sleeping bag.,"I once had to go camping it didn't have the right equipment. So I went to the store and bought a new tent and sleeping bag.,4|5|5_5|5|5,
hit:558_conv:1117,2,prepared,I once had to go camping it didn't have the right equipment. So I went to the store and bought a new tent and sleeping bag.,64,That sounds like a fun trip. I love camping.,4|5|5_5|5|5,
hit:558_conv:1117,3,prepared,I once had to go camping it didn't have the right equipment. So I went to the store and bought a new tent and sleeping bag.,184,Yep as long as the weather is nice_comma_ it's fun. It's too hot right now though,4|5|5_5|5|5,
hit:558_conv:1117,4,prepared,I once had to go camping it didn't have the right equipment. So I went to the store and bought a new tent and sleeping bag.,64,I'm glad the weather seems to be holding up. I live in Florida and it is always hot.,4|5|5_5|5|5,
hit:559_conv:1119,1,terrified,I was afraid of failing my exams,181,I pray not to be afraid to pass my exams,4|4|4_5|5|5,
hit:559_conv:1119,2,terrified,I was afraid of failing my exams,64,I think you will be fine. Just stay confident!,4|4|4_5|5|5,
hit:559_conv:1119,3,terrified,I was afraid of failing my exams,181,Yes_comma_i will surely do that,4|4|4_5|5|5,
hit:559_conv:1119,4,terrified,I was afraid of failing my exams,64,Please do and you will do great!,4|4|4_5|5|5,
hit:560_conv:1120,1,proud,2,160,I was so mad today.  I was at the mall and someone stole my parking spot!,5|5|5_5|5|5,
hit:560_conv:1120,2,proud,2,182,That is infuriating to hear! People are just so entitled to things these days_comma_ truly no decency. ,5|5|5_5|5|5,
hit:560_conv:1120,3,proud,2,160,I know right.  He just whipped right in my space after I had been waiting patiently for a few minutes.,5|5|5_5|5|5,
hit:560_conv:1120,4,proud,2,182,I hate when that happens. Something that you do but someone else takes credit for. I would've yelled at the person!,5|5|5_5|5|5,
hit:560_conv:1121,1,furious,Last week I made plans with a friend of mine I had not seen in a long time. But on the morning of the day_comma_ my friend said they couldn't make it! I was so really mad.,182,Last week I made plans with a friend of mine I had not seen in a long time. But on the morning of the day_comma_ my friend said they couldn't make it! I was so really mad.,5|5|5_5|5|5,
hit:560_conv:1121,2,furious,Last week I made plans with a friend of mine I had not seen in a long time. But on the morning of the day_comma_ my friend said they couldn't make it! I was so really mad.,160,I hate when that happens.  It makes you wonder if they are really your friend or not.,5|5|5_5|5|5,
hit:560_conv:1121,3,furious,Last week I made plans with a friend of mine I had not seen in a long time. But on the morning of the day_comma_ my friend said they couldn't make it! I was so really mad.,182,Yea right. I was so upset that I considered ending the friendship with them.,5|5|5_5|5|5,
hit:560_conv:1121,4,furious,Last week I made plans with a friend of mine I had not seen in a long time. But on the morning of the day_comma_ my friend said they couldn't make it! I was so really mad.,160,I know how you feel.  Try not to get too mad_comma_ maybe he had a good reason and didn't want to share it.,5|5|5_5|5|5,
hit:561_conv:1123,1,excited,I love pizza and finally got to go to Chicago to have the real deep dish experience.,167,I love pizza and finally got to go to Chicago to have the real deep dish experience,5|5|5_5|5|5,
hit:561_conv:1123,2,excited,I love pizza and finally got to go to Chicago to have the real deep dish experience.,64,I have never been to Chicago. I heard deep dish pizza is incredible!,5|5|5_5|5|5,
hit:561_conv:1123,3,excited,I love pizza and finally got to go to Chicago to have the real deep dish experience.,167,Yes_comma_ if you ever get the chance it is a great weekend getaway for foodies.,5|5|5_5|5|5,
hit:561_conv:1123,4,excited,I love pizza and finally got to go to Chicago to have the real deep dish experience.,64,That's great to hear_comma_ because I love food and pizza.,5|5|5_5|5|5,
hit:562_conv:1125,1,afraid,when going into the haunted house,185,I feel anxious going to them.,4|5|5_5|5|5,
hit:562_conv:1125,2,afraid,when going into the haunted house,64,I am sorry about that. Where are you going?,4|5|5_5|5|5,
hit:562_conv:1125,3,afraid,when going into the haunted house,185,To halloween horror nights. Have you ever been?,4|5|5_5|5|5,
hit:562_conv:1125,4,afraid,when going into the haunted house,64,I have not! Is that at a theme park?,4|5|5_5|5|5,
hit:562_conv:1125,5,afraid,when going into the haunted house,185,Yes it is at Universal studios in orlando florida,4|5|5_5|5|5,
hit:565_conv:1131,1,excited,On my last birthday I went skydiving. I'm afraid of heights_comma_ but I was still excitied about the prospect.,184,On my last birthday I went skydiving. I'm afraid of heights_comma_ but I was still excitied about the prospect.,3|5|5_5|5|5,
hit:565_conv:1131,2,excited,On my last birthday I went skydiving. I'm afraid of heights_comma_ but I was still excitied about the prospect.,64,Skydiving sounds like a lot of fun. I need to go!,3|5|5_5|5|5,
hit:565_conv:1131,3,excited,On my last birthday I went skydiving. I'm afraid of heights_comma_ but I was still excitied about the prospect.,184,It's really great_comma_ biggest thrill of my life.,3|5|5_5|5|5,
hit:565_conv:1131,4,excited,On my last birthday I went skydiving. I'm afraid of heights_comma_ but I was still excitied about the prospect.,64,I want to go so bad. People that are afraid of heights are missing out!,3|5|5_5|5|5,
hit:566_conv:1133,1,caring,My three year old had the flu. I gave them a bath_comma_ fed them some soup and fruit_comma_ gave them a cup of milk followed by some medicine and tucked them into bed. It felt nice taking care of my baby.,152,I had to take care of my 3 year old_comma_ he had the flu. I fed him some healthy food_comma_ gave him a warm bath and tucked him in to bed with fresh clean jammies. It was sweet.,5|5|5_5|5|5,
hit:566_conv:1133,2,caring,My three year old had the flu. I gave them a bath_comma_ fed them some soup and fruit_comma_ gave them a cup of milk followed by some medicine and tucked them into bed. It felt nice taking care of my baby.,178,wow. what an experience. He must have felt loved from the care you gave him,5|5|5_5|5|5,
hit:566_conv:1133,3,caring,My three year old had the flu. I gave them a bath_comma_ fed them some soup and fruit_comma_ gave them a cup of milk followed by some medicine and tucked them into bed. It felt nice taking care of my baby.,152,I sure hope so! He was really fussy while he was sick_comma_ I felt bad.,5|5|5_5|5|5,
hit:566_conv:1133,4,caring,My three year old had the flu. I gave them a bath_comma_ fed them some soup and fruit_comma_ gave them a cup of milk followed by some medicine and tucked them into bed. It felt nice taking care of my baby.,178,sorry about that. I hope he is doing well now,5|5|5_5|5|5,
hit:567_conv:1135,1,afraid,I was so terrified last night,181,I had terrifying dreams,4|4|4_5|5|5,
hit:567_conv:1135,2,afraid,I was so terrified last night,158,Don't we all,4|4|4_5|5|5,
hit:567_conv:1135,3,afraid,I was so terrified last night,181,It happens at times,4|4|4_5|5|5,
hit:567_conv:1135,4,afraid,I was so terrified last night,158,A lot of times I wake up and am relieved it was only a dream.,4|4|4_5|5|5,
hit:568_conv:1136,1,afraid,I was shot at on the fourth of july one year.,174,A few years ago I saw my life flash before my eyes.,5|5|5_5|5|5,
hit:568_conv:1136,2,afraid,I was shot at on the fourth of july one year.,185,oh wow what happened?,5|5|5_5|5|5,
hit:568_conv:1136,3,afraid,I was shot at on the fourth of july one year.,174,My friends and I were sitting at one of our houses. All of a sudden gunshots start reigning throughout the neighborhood.,5|5|5_5|5|5,
hit:568_conv:1136,4,afraid,I was shot at on the fourth of july one year.,185,that is crazy_comma_ did you call the cops?,5|5|5_5|5|5,
hit:568_conv:1136,5,afraid,I was shot at on the fourth of july one year.,174,Yes_comma_ but it took us a few minutes to do so because we were so shocked.,5|5|5_5|5|5,
hit:568_conv:1137,1,trusting,when I left my friend cut my hair,185,I let my friend cut my hair_comma_ with no training,5|5|5_5|5|5,
hit:568_conv:1137,2,trusting,when I left my friend cut my hair,174,How did that wind up going for you?,5|5|5_5|5|5,
hit:568_conv:1137,3,trusting,when I left my friend cut my hair,185,not to well i ended up cutting the rest myself to make the haircut better,5|5|5_5|5|5,
hit:568_conv:1137,4,trusting,when I left my friend cut my hair,174,Oh my gosh_comma_ that is terrible! I hope you were able to salvage it.,5|5|5_5|5|5,
hit:569_conv:1139,1,lonely,I live by myself and I get so bored.  I feel so depressed.,160,I live by myself and I get so bored. I feel so depressed.,5|5|5_5|5|5,
hit:569_conv:1139,2,lonely,I live by myself and I get so bored.  I feel so depressed.,108,I'm sorry to hear that it bothers you in a negative way. I love being alone_comma_ I'm an introvert.,5|5|5_5|5|5,
hit:569_conv:1139,3,lonely,I live by myself and I get so bored.  I feel so depressed.,160,Lucky you.  I am very social so it is hard for me sometimes.  Hopefully I won't have to deal with it forever.,5|5|5_5|5|5,
hit:569_conv:1139,4,lonely,I live by myself and I get so bored.  I feel so depressed.,108,No_comma_ you won't.Enjoy your peace while you have it. You can always go out or join an interest group.,5|5|5_5|5|5,
hit:570_conv:1140,1,furious,I had some special flowers growing for 3 years and a new landscaper destroyed them all.,180,I grew these beautiful flowers in my garden and I had them for three years tending to them carefully. Can you believe our new landscaper mowed them over with his lawn mower.,5|5|5_5|4|5,
hit:570_conv:1140,2,furious,I had some special flowers growing for 3 years and a new landscaper destroyed them all.,184,Oh no_comma_ that's terrible! You should fire that landscaper and plant new flowers.,5|5|5_5|4|5,
hit:570_conv:1140,3,furious,I had some special flowers growing for 3 years and a new landscaper destroyed them all.,180,That is exactly how I felt. It took me so much time to get them exactly the way I wanted them.,5|5|5_5|4|5,
hit:570_conv:1140,4,furious,I had some special flowers growing for 3 years and a new landscaper destroyed them all.,184,Well you can always get more flowers_comma_ so it'll be okay!,5|5|5_5|4|5,
hit:570_conv:1140,5,furious,I had some special flowers growing for 3 years and a new landscaper destroyed them all.,180,You are so kind_comma_ but it is just not the same_comma_ and I think if this was to happen again I will pull what is remaining of my hair out.,5|5|5_5|4|5,
hit:570_conv:1141,1,lonely,I've been doing work in a remote location and I haven't seen my friends or family for weeks.,184,I've been doing work in a remote location and I haven't seen my friends or family for weeks.,5|4|5_5|5|5,
hit:570_conv:1141,2,lonely,I've been doing work in a remote location and I haven't seen my friends or family for weeks.,180,Oh my_comma_ that must be very lonely. Don't you get home sick?,5|4|5_5|5|5,
hit:570_conv:1141,3,lonely,I've been doing work in a remote location and I haven't seen my friends or family for weeks.,184,I do_comma_ but the pay is good and I need the money.,5|4|5_5|5|5,
hit:570_conv:1141,4,lonely,I've been doing work in a remote location and I haven't seen my friends or family for weeks.,180,I totally understand_comma_ and I know you must feel sad sometimes. Would you get to see them soon?,5|4|5_5|5|5,
hit:571_conv:1142,1,proud,I was very happy when I finished college.,185,I studied college at university of south Florida.  I was very happy when I graduated.,5|5|5_4|4|4,
hit:571_conv:1142,2,proud,I was very happy when I finished college.,181,Oh_comma_congrats!thats great,5|5|5_4|4|4,
hit:571_conv:1142,3,proud,I was very happy when I finished college.,185,thank you are you in college?,5|5|5_4|4|4,
hit:571_conv:1142,4,proud,I was very happy when I finished college.,181,Not yet_comma_about to,5|5|5_4|4|4,
hit:571_conv:1143,1,faithful,I trust people a lot,181,My trust for people has no limit,4|4|4_5|5|5,
hit:571_conv:1143,2,faithful,I trust people a lot,185,that is good right? that means you give everyone a chance?,4|4|4_5|5|5,
hit:571_conv:1143,3,faithful,I trust people a lot,181,Yes_comma_and am being appreciated for that,4|4|4_5|5|5,
hit:571_conv:1143,4,faithful,I trust people a lot,185,that is good the world needs more people like you,4|4|4_5|5|5,
hit:572_conv:1145,1,confident,I throw boomerangs at the beach and I'm the only one I have ever seen do that.,186,I throw boomerangs at the beach and I'm the only one I have ever seen do that.,1|1|1_5|5|5,
hit:572_conv:1145,2,confident,I throw boomerangs at the beach and I'm the only one I have ever seen do that.,178,what was the reaction of the people around you,1|1|1_5|5|5,
hit:572_conv:1145,3,confident,I throw boomerangs at the beach and I'm the only one I have ever seen do that.,186,Amazement! I throw them over the water and when they come back_comma_ it draws a crowd. I've met a lot of tourist that way.,1|1|1_5|5|5,
hit:572_conv:1145,4,confident,I throw boomerangs at the beach and I'm the only one I have ever seen do that.,178,wow_comma_ thats interesting. boomerangs are easy to throw though. everyone should be doing it,1|1|1_5|5|5,
hit:572_conv:1145,5,confident,I throw boomerangs at the beach and I'm the only one I have ever seen do that.,186,You're the first to say that. Most people can't throw them and when I try to teach them_comma_ I usually loose one to the sea!,1|1|1_5|5|5,
hit:573_conv:1147,1,angry,I remember the time when I was madly raging_comma_ that I smash a 40oz beer on the street floor scattering all glass pieces over. That was after I lost $500 in gambling. ,187,I remember the particular time when I was a madly raging_comma_ that I smashed a 40oz beer on the street floor scattering all glass pieces over. ,2|3|4_5|5|5,
hit:573_conv:1147,2,angry,I remember the time when I was madly raging_comma_ that I smash a 40oz beer on the street floor scattering all glass pieces over. That was after I lost $500 in gambling. ,158,I bet you wore shoes on the street for a while.,2|3|4_5|5|5,
hit:573_conv:1147,3,angry,I remember the time when I was madly raging_comma_ that I smash a 40oz beer on the street floor scattering all glass pieces over. That was after I lost $500 in gambling. ,187,Aye. I did it because I lost a $500 bet. ,2|3|4_5|5|5,
hit:573_conv:1147,4,angry,I remember the time when I was madly raging_comma_ that I smash a 40oz beer on the street floor scattering all glass pieces over. That was after I lost $500 in gambling. ,158,That's too bad.,2|3|4_5|5|5,
hit:574_conv:1148,1,joyful,I am elated!  I got the job of my dreams today!,160,I am so elated!  I got the job of my dreams today!,5|5|5_4|5|5,
hit:574_conv:1148,2,joyful,I am elated!  I got the job of my dreams today!,184,That sounds fun. What kind of job is it?,5|5|5_4|5|5,
hit:574_conv:1148,3,joyful,I am elated!  I got the job of my dreams today!,160,Its a teaching job at a high school.,5|5|5_4|5|5,
hit:574_conv:1148,4,joyful,I am elated!  I got the job of my dreams today!,184,Oh that's fun_comma_ teachers are some of the most underpaid people in the world.,5|5|5_4|5|5,
hit:574_conv:1149,1,guilty,When I was 9 years old I once stole my friends baseball cards and I still to this day feel bad about it.,184,When I was 9 years old I once stole my friends baseball cards and I still to this day feel bad about it.,4|5|5_5|5|5,
hit:574_conv:1149,2,guilty,When I was 9 years old I once stole my friends baseball cards and I still to this day feel bad about it.,160,Oh my!  I hope you learned your lesson and never stole from a friend again.,4|5|5_5|5|5,
hit:574_conv:1149,3,guilty,When I was 9 years old I once stole my friends baseball cards and I still to this day feel bad about it.,184,I sure haven't_comma_ I was just a silly kid_comma_ but for some reason it's always stuck with me.,4|5|5_5|5|5,
hit:574_conv:1149,4,guilty,When I was 9 years old I once stole my friends baseball cards and I still to this day feel bad about it.,160,I can imagine.  I hope you gave them back!,4|5|5_5|5|5,
hit:575_conv:1151,1,afraid,Someone tried to break into my house. I had to take my kids into our bedroom and call 911 while my husband stood at the door with some pepper spray and a knife. ,152,Someone was trying to break into my door one night. I had to sit with my kids in their bedroom_comma_ calling 911 while my husband guarded the door with a knife and pepper spray.,5|5|5_5|5|5,
hit:575_conv:1151,2,afraid,Someone tried to break into my house. I had to take my kids into our bedroom and call 911 while my husband stood at the door with some pepper spray and a knife. ,6,What?that is so scary/ What happened after that?,5|5|5_5|5|5,
hit:575_conv:1151,3,afraid,Someone tried to break into my house. I had to take my kids into our bedroom and call 911 while my husband stood at the door with some pepper spray and a knife. ,152,Well_comma_ the police showed up but the guy fled. Our door was all scratched up and looked like he had been kicking it too. It makes me anxious thinking whoever it is could be anywhere in our small town.,5|5|5_5|5|5,
hit:575_conv:1151,4,afraid,Someone tried to break into my house. I had to take my kids into our bedroom and call 911 while my husband stood at the door with some pepper spray and a knife. ,6,Sorry about that_comma_you might think of moving to somewhere more safe.,5|5|5_5|5|5,
hit:577_conv:1154,1,furious, A driver brushed my car with his car and did not stop to apologize and fix my car,166,How can someone brush your car without waiting to appologize,4|3|3_5|5|5,
hit:577_conv:1154,2,furious, A driver brushed my car with his car and did not stop to apologize and fix my car,178,ooh_comma_  sorry about that. That is so rude,4|3|3_5|5|5,
hit:577_conv:1154,3,furious, A driver brushed my car with his car and did not stop to apologize and fix my car,166,i wish i can locate him and make him pay for what he did. but i will prefer to brush his face with a punch ,4|3|3_5|5|5,
hit:577_conv:1154,4,furious, A driver brushed my car with his car and did not stop to apologize and fix my car,178,Please do not do that. just forgive him and hope that it does not happen again,4|3|3_5|5|5,
hit:578_conv:1156,1,surprised,For my 30th birthday my friends threw me an unexpected party that was a lot of fun.,184,For my 30th birthday my friends threw me an unexpected party that was a lot of fun."
325,62642,Actitud,hopeful,I borrowed some money from my friend. I've a confidence I'll repay this month to him.,What a good friend to lend you money in your time of need. You should thank him and take him to dinner after everything is sorted.
326,76211,Actitud,excited,I've never had a lust for life like I do these days.  I literally wake up every day stoked that I'm living my dreams and can't wait to see how much money I can make,Yes you have no idea...still grinding it out everyday but it's totally worth it
327,10,Algoritmo,Clasificación de los algoritmos,What is the classification of data by?,In this paper we will discuss the classification of data by the following criteria:
328,6,Blockchain,Ejemplo de blockchain,What is the name of the technology used in the banking sector?,The use of blockchain technology in the banking sector has been growing in recent years.
329,62642,Actitud,hopeful,I borrowed some money from my friend. I've a confidence I'll repay this month to him.,What a good friend to lend you money in your time of need. You should thank him and take him to dinner after everything is sorted.
330,4448,Actitud,joyful,i am so happy that i am going to be a grandma,Yep. Happy and healthy is a blessing
331,20235,Actitud,prepared,College is starting in 3 weeks_comma_ and I have my apartment all settled_comma_ my classes picked out_comma_ and my student loans scheduled. I feel like I'm on track to start the semester in a way where I'm not hurried or confused_comma_ and it feels good.,Hey... that's okay. I'm 28 and just now about to finish my 4-year degree. My brother finished his at 36. There's always a reason for the path you take. Maybe it led to better things. Don't ever just consider yourself a statistic. Good luck!
332,2,Modelo,Definición de modelo,What is the definition of a model?,This paper describes how to train an artificial intelligence model to predict the likelihood of a given event.
333,65984,Actitud,trusting,When I had many problems or I was sad_comma_ I knew God was with me and the things were going to improve.,Can you facetime them?
334,4448,Actitud,joyful,i am so happy that i am going to be a grandma,Yep. Happy and healthy is a blessing
335,47715,Actitud,excited,i cant wait for next week!,What's going on next week?
336,58586,Actitud,prepared,I'm looking forward to presenting to my client_comma_ I spent a lot of time on that powerpoint,I'm looking forward to presenting to my client_comma_ I spent a lot of time on that powerpoint
337,4909,Actitud,excited,Recently we decided to rescue another kitten. We were so thrilled to be adding another furry member to our family and save a life.,That is great! Adopt_comma_ don't shop! Always a great motto!
338,2,Realidad aumentada,Ejemplo de realidad aumentada,What is the concept of Augmented Reality?,"Augmented reality is the idea that your smartphone, tablet or computer can be used to view the world around you."
339,3,Realidad aumentada,Definición de realidad aumentada,What is the definition of augmented reality?,The Augmented Reality Association (ARA) is a non-profit organisation that promotes the use of augmented reality in the hospitality industry.
340,60447,Actitud,hopeful,I just applied for a new job.  After the interview_comma_ I'm very optimistic that I will get the position,I do!  I'm feeling very optimistic about it
341,60140,Actitud,proud,My little boy got on the bus this morning. He made me so happy for him.,That's so sweet. 
342,11852,Actitud,hopeful,I recently applied for a job at a new company. Getting this job would but such a step up for me and my family. It would really be great if I got it.,Well I hope you get it. Good luck!
343,19561,Actitud,confident,I have my physics test tomorrow that I have been studying 10 days for_comma_ Never felt so ready in my life.,I have a physics test tomorrow. I think I can say that after 10 days of nonstop studying and copious amounts of adderall_comma_ I am finally ready.
344,63366,Actitud,trusting,I went skydiving. I had to trust in the tandem partner I had to not kill me.,That's so awesome. I don't think I would have the courage now. Will you do it again?
345,74999,Actitud,faithful,I've failed a lot of diets in the past_comma_ but this time I've been able to stay dedicated for the past four months. I'm seeing great progress now!,Yeah_comma_ that sounds like a really good idea!
346,62281,Actitud,proud,I got all A's in my last semester.,Thanks! Yes_comma_ I think I did my best anyway.
347,71479,Actitud,faithful,I fully trust in my intuition and dreams.  They have gotten me this far and I'm going all the way to the top,These days I'm trusting my intuition and following my gut to achieve my goals.  They've gotten me this far and haven't let me down yet
348,63559,Actitud,faithful,I'm hoping I can reach diamond next season in overwatch. I've been practicing a ridiculous amount,I would say it's my favorite fps now by a mile. Cod became fecal matter 5 or 6 years ago. I'm hoping I can finally stop being a pleb and hit diamond next season
349,58279,Actitud,excited,A new skating rink is being built. Should be done in time for Winter skating!,That's great! I may look it up and go to their grand opening as well.
350,14986,Actitud,faithful,3,A key to a long relationship is persistence_comma_ so keep at it! 
351,28292,Actitud,faithful,Getting married this fall,It's lovely. Be a happy couple. live long together!
352,49728,Actitud,joyful,I am going to eat some BBQ later.  I am so happy for it.,That sounds so good and the perfect way to spend a Sunday.
353,40034,Actitud,confident,I have to make a tuna casserole for tomorrow.  I am sure I can do it well.,I bet it will be great - I've always loved a good tuna casserole!
354,34695,Actitud,joyful,I felt this way after the birth of my son.,What did you name him?
355,28072,Actitud,excited,I was so thrilled to get concert tickets for a surprise show. It will be so fun!,The Strokes are playing this show on the fly in a month. It's so cool!
356,1,Sobreajuste,Definición de sobreajuste,What is the definition of sobreajuste?,This video shows how to overfitting a computer model.
357,51514,Actitud,proud,I was held my head high when my mother received her Master's Degree after getting a GED after high school.,You know she inspires me. She always reminds me of what hard work can do for you.
358,6,Trabajo,Trabajo,What do you do?,I am a chatbot to promote learning about AI. Are you interested in learning about any aspect of AI?
359,11593,Actitud,trusting,I have faith that I will get pregnant soon. Why is it so hard? Isn't that what a women's body is built to do?,Yeah_comma_ more people are having these issues these days. I think it may be true that someone may be poisoning us through the water and food or something! It is a scary world!
360,35077,Actitud,trusting,My co-worker is in charge of finishing up our big project. I am putting all my faith in them.,I have a co-worker putting the finishing touches on a big project and work_comma_ and I am really putting all my faith in him.
361,2,Grafo,Definición de grafo,What is the definition of a graph?,A graph is a set of objects that can be arranged in a way that is mathematically possible.
362,22137,Actitud,excited,I can't wait until Halloween. I love scaring the little kids who come to my house_comma_ muhahah!,Ha! I've always loved the more festive Dia de los Muertos approach to the day rather than scare or gore! What's your favorite Halloween film?
363,2,Reglas de asociación,Definición de reglas de asociación,What is the definition of association rules?,In this paper we will look at the use of association rules in decision trees.
364,17,Algoritmo,Historia del algoritmo,What does John Sudworth look at?,"The BBC's science correspondent, Dr John Sudworth, looks at the history of algorithms."
365,24252,Actitud,proud,My niece is visiting and we have a pool.  She has not had access to a pool for most of her childhood ad does not know how to swim.  She is figuring it out very quickly though and her confidence is increasing as her skills do.  It's very exciting to watch her skills and confidence soar and she feels it too.,My niece can't swim but has is staying with us for a bit and we have a pool.  Her skills are increasing and her confidence is soaring!
366,70934,Actitud,prepared,Getting ready to file quarterly taxes and I have been very diligent with organization this year so I am prepared,How much stuff did you have to go through?
367,32869,Actitud,joyful,Took the kiddos to the lake,That sound fun! I love to eat fresh fish!
368,1,Autoencoder,Definición de autoencoder,What is the name of the new method developed?,A novel method for learning autoencoders has been developed.
369,63706,Actitud,hopeful,I'm trying to save up money to buy a home by next year. If all goes well It can happen.,I am so excited. I'm thinking of all the things I want to do to it and I don't even know what it looks like yet.
370,8831,Actitud,excited,I can't even fall asleep waiting to go on our vacation. ,Oh_comma_ well that is a fine thing indeed! I would be  jumping up and down!
371,76569,Actitud,faithful,I feel this way because I have hope that I will get into grad school.,That sounds interesting_comma_ when do you learn if you got in?
